MODEL_CATALOG	MODEL_SCHEMA	MODEL_NAME	ATTRIBUTE_NAME	NODE_NAME	NODE_UNIQUE_NAME	NODE_TYPE	NODE_GUID	NODE_CAPTION	CHILDREN_CARDINALITY	PARENT_UNIQUE_NAME	NODE_DESCRIPTION	NODE_RULE	MARGINAL_RULE	NODE_PROBABILITY	MARGINAL_PROBABILITY	NODE_DISTRIBUTION	NODE_SUPPORT	MSOLAP_MODEL_COLUMN	MSOLAP_NODE_SCORE	MSOLAP_NODE_SHORT_CAPTION
Analysis Services Project2		Process Events		1404	1404	8		User Name = Kuzina_AV, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	User Name = Kuzina_AV, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="298" confidence="1.000000" length="3" LHS_ID="131" rule="User Name = Kuzina_AV, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	298	131	0,79233936393144866	
Analysis Services Project2		Process Events		1405	1405	8		User Name = Marchuk_SV, Parent = Unknown Process -> User Domain Name = ACH	0	0	User Name = Marchuk_SV, Parent = Unknown Process -> User Domain Name = ACH	<AssocRule support="892" confidence="1.000000" length="3" LHS_ID="240" rule="User Name = Marchuk_SV, Parent = Unknown Process -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	892	240	0,801632572672516	
Analysis Services Project2		Process Events		1406	1406	8		User Name = Karaseva, Parent = Unknown Process -> User Domain Name = ACH	0	0	User Name = Karaseva, Parent = Unknown Process -> User Domain Name = ACH	<AssocRule support="341" confidence="1.000000" length="3" LHS_ID="195" rule="User Name = Karaseva, Parent = Unknown Process -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	341	195	0,79311702593909927	
Analysis Services Project2		Process Events		1407	1407	8		Process = service.exe, Duration = 30083 - 37171 -> Parent = Unknown Process	0	0	Process = service.exe, Duration = 30083 - 37171 -> Parent = Unknown Process	<AssocRule support="413" confidence="1.000000" length="3" LHS_ID="253" rule="Process = service.exe, Duration = 30083 - 37171 -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	413	253	0,19260019914317883	
Analysis Services Project2		Process Events		1408	1408	8		User Name = Rumiancev_UA -> User Domain Name = ACH	0	0	User Name = Rumiancev_UA -> User Domain Name = ACH	<AssocRule support="807" confidence="1.000000" length="2" LHS_ID="59" rule="User Name = Rumiancev_UA -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	807	59	0,80037600359512973	
Analysis Services Project2		Process Events		1409	1409	8		Process = service.exe -> Parent = Unknown Process	0	0	Process = service.exe -> Parent = Unknown Process	<AssocRule support="1110" confidence="1.000000" length="2" LHS_ID="70" rule="Process = service.exe -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	1110	70	0,1943018731448791	
Analysis Services Project2		Process Events		1410	1410	8		User Name = Gorelikov_DV, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	User Name = Gorelikov_DV, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="408" confidence="1.000000" length="3" LHS_ID="184" rule="User Name = Gorelikov_DV, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	408	184	0,79425479041965086	
Analysis Services Project2		Process Events		1411	1411	8		User Name = Marchuk_SV -> Process = Unknown Process	0	0	User Name = Marchuk_SV -> Process = Unknown Process	<AssocRule support="892" confidence="1.000000" length="2" LHS_ID="66" rule="User Name = Marchuk_SV -> Process = Unknown Process"/>		1	1	NODE_DISTRIBUTION	892	66	1,7194085883187669	
Analysis Services Project2		Process Events		1412	1412	8		User Name = vv -> User Domain Name = ACH	0	0	User Name = vv -> User Domain Name = ACH	<AssocRule support="731" confidence="1.000000" length="2" LHS_ID="55" rule="User Name = vv -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	731	55	0,79924632453575473	
Analysis Services Project2		Process Events		1413	1413	8		Parent = prognoz.exe -> User Domain Name = ACH	0	0	Parent = prognoz.exe -> User Domain Name = ACH	<AssocRule support="377" confidence="1.000000" length="2" LHS_ID="27" rule="Parent = prognoz.exe -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	377	27	0,79373714968869957	
Analysis Services Project2		Process Events		1414	1414	8		Process = spr_view.exe, User Name = Rumiancev_UA -> Parent = prognoz.exe	0	0	Process = spr_view.exe, User Name = Rumiancev_UA -> Parent = prognoz.exe	<AssocRule support="368" confidence="1.000000" length="3" LHS_ID="151" rule="Process = spr_view.exe, User Name = Rumiancev_UA -> Parent = prognoz.exe"/>		1	1	NODE_DISTRIBUTION	368	151	4,2130112550835772	
Analysis Services Project2		Process Events		1415	1415	8		Parent = prognoz.exe, User Name = Rumiancev_UA -> Process = spr_view.exe	0	0	Parent = prognoz.exe, User Name = Rumiancev_UA -> Process = spr_view.exe	<AssocRule support="368" confidence="1.000000" length="3" LHS_ID="138" rule="Parent = prognoz.exe, User Name = Rumiancev_UA -> Process = spr_view.exe"/>		1	1	NODE_DISTRIBUTION	368	138	3,400097898440722	
Analysis Services Project2		Process Events		1416	1416	8		User Domain Name = , Process = Unknown Process -> Duration = 2827 - 17332	0	0	User Domain Name = , Process = Unknown Process -> Duration = 2827 - 17332	<AssocRule support="312" confidence="1.000000" length="3" LHS_ID="175" rule="User Domain Name = , Process = Unknown Process -> Duration = 2827 - 17332"/>		1	1	NODE_DISTRIBUTION	312	175	1,3389320934811988	
Analysis Services Project2		Process Events		1417	1417	8		User Name = Atamanjuk_IM, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	User Name = Atamanjuk_IM, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="874" confidence="1.000000" length="3" LHS_ID="250" rule="User Name = Atamanjuk_IM, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	874	250	0,8013669195639852	
Analysis Services Project2		Process Events		1418	1418	8		Process = EXCEL.EXE, User Name = Atamanjuk_IM -> User Domain Name = ACH	0	0	Process = EXCEL.EXE, User Name = Atamanjuk_IM -> User Domain Name = ACH	<AssocRule support="288" confidence="1.000000" length="3" LHS_ID="216" rule="Process = EXCEL.EXE, User Name = Atamanjuk_IM -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	288	216	0,792150923080867	
Analysis Services Project2		Process Events		1419	1419	8		Parent = prognoz.exe, Process = spr_view.exe -> User Domain Name = ACH	0	0	Parent = prognoz.exe, Process = spr_view.exe -> User Domain Name = ACH	<AssocRule support="376" confidence="1.000000" length="3" LHS_ID="137" rule="Parent = prognoz.exe, Process = spr_view.exe -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	376	137	0,79372022390713026	
Analysis Services Project2		Process Events		1420	1420	8		Process = CcmExec.exe, Duration = 30083 - 37171 -> Parent = Unknown Process	0	0	Process = CcmExec.exe, Duration = 30083 - 37171 -> Parent = Unknown Process	<AssocRule support="336" confidence="1.000000" length="3" LHS_ID="235" rule="Process = CcmExec.exe, Duration = 30083 - 37171 -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	336	235	0,19224644815130293	
Analysis Services Project2		Process Events		1421	1421	8		User Name = Neveshkina_EV, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	User Name = Neveshkina_EV, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="473" confidence="1.000000" length="3" LHS_ID="199" rule="User Name = Neveshkina_EV, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	473	199	0,79530523900846328	
Analysis Services Project2		Process Events		1422	1422	8		Parent = prognoz.exe, User Name = Rumiancev_UA -> User Domain Name = ACH	0	0	Parent = prognoz.exe, User Name = Rumiancev_UA -> User Domain Name = ACH	<AssocRule support="368" confidence="1.000000" length="3" LHS_ID="138" rule="Parent = prognoz.exe, User Name = Rumiancev_UA -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	368	138	0,793584247468021	
Analysis Services Project2		Process Events		1423	1423	8		Process = F1Shell.run -> User Domain Name = ACH	0	0	Process = F1Shell.run -> User Domain Name = ACH	<AssocRule support="381" confidence="1.000000" length="2" LHS_ID="28" rule="Process = F1Shell.run -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	381	28	0,79380470002343384	
Analysis Services Project2		Process Events		1424	1424	8		Process = sspipes.scr -> Parent = Unknown Process	0	0	Process = sspipes.scr -> Parent = Unknown Process	<AssocRule support="382" confidence="1.000000" length="2" LHS_ID="29" rule="Process = sspipes.scr -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	382	29	0,19246930690638328	
Analysis Services Project2		Process Events		1425	1425	8		User Name = Atamanjuk_IM -> User Domain Name = ACH	0	0	User Name = Atamanjuk_IM -> User Domain Name = ACH	<AssocRule support="990" confidence="1.000000" length="2" LHS_ID="69" rule="User Name = Atamanjuk_IM -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	990	69	0,80307618058621044	
Analysis Services Project2		Process Events		1426	1426	8		Process = spoolsv.exe, Duration = 30083 - 37171 -> Parent = Unknown Process	0	0	Process = spoolsv.exe, Duration = 30083 - 37171 -> Parent = Unknown Process	<AssocRule support="365" confidence="1.000000" length="3" LHS_ID="247" rule="Process = spoolsv.exe, Duration = 30083 - 37171 -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	365	247	0,19239145388491619	
Analysis Services Project2		Process Events		1427	1427	8		Process = spoolsv.exe -> Parent = Unknown Process	0	0	Process = spoolsv.exe -> Parent = Unknown Process	<AssocRule support="965" confidence="1.000000" length="2" LHS_ID="68" rule="Process = spoolsv.exe -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	965	68	0,19402498842032148	
Analysis Services Project2		Process Events		1428	1428	8		User Name = Tulukov -> User Domain Name = ACH	0	0	User Name = Tulukov -> User Domain Name = ACH	<AssocRule support="418" confidence="1.000000" length="2" LHS_ID="33" rule="User Name = Tulukov -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	418	33	0,794419158800346	
Analysis Services Project2		Process Events		1429	1429	8		Process = DevService.exe, Duration = 30083 - 37171 -> Parent = Unknown Process	0	0	Process = DevService.exe, Duration = 30083 - 37171 -> Parent = Unknown Process	<AssocRule support="364" confidence="1.000000" length="3" LHS_ID="244" rule="Process = DevService.exe, Duration = 30083 - 37171 -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	364	244	0,19238672233422702	
Analysis Services Project2		Process Events		1430	1430	8		User Name = Tulukov, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	User Name = Tulukov, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="332" confidence="1.000000" length="3" LHS_ID="147" rule="User Name = Tulukov, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	332	147	0,79295805064814362	
Analysis Services Project2		Process Events		1431	1431	8		User Name = Vasiljov_BV -> User Domain Name = ACH	0	0	User Name = Vasiljov_BV -> User Domain Name = ACH	<AssocRule support="584" confidence="1.000000" length="2" LHS_ID="50" rule="User Name = Vasiljov_BV -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	584	50	0,79703055150550961	
Analysis Services Project2		Process Events		1432	1432	8		Process = Unknown Process, User Domain Name = ACH -> Parent = Unknown Process	0	0	Process = Unknown Process, User Domain Name = ACH -> Parent = Unknown Process	<AssocRule support="1065" confidence="1.000000" length="3" LHS_ID="304" rule="Process = Unknown Process, User Domain Name = ACH -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	1065	304	0,19421759590345727	
Analysis Services Project2		Process Events		1433	1433	8		User Name = shleinikov -> User Domain Name = ACH	0	0	User Name = shleinikov -> User Domain Name = ACH	<AssocRule support="860" confidence="1.000000" length="2" LHS_ID="64" rule="User Name = shleinikov -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	860	64	0,80116015471720048	
Analysis Services Project2		Process Events		1434	1434	8		Process = spr_view.exe -> User Domain Name = ACH	0	0	Process = spr_view.exe -> User Domain Name = ACH	<AssocRule support="432" confidence="1.000000" length="2" LHS_ID="35" rule="Process = spr_view.exe -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	432	35	0,79464741844458942	
Analysis Services Project2		Process Events		1435	1435	8		User Name = shleinikov, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	User Name = shleinikov, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="707" confidence="1.000000" length="3" LHS_ID="232" rule="User Name = shleinikov, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	707	232	0,79888785780152172	
Analysis Services Project2		Process Events		1436	1436	8		Process = EXCEL.EXE, User Name = Atamanjuk_IM -> Parent = Explorer.EXE	0	0	Process = EXCEL.EXE, User Name = Atamanjuk_IM -> Parent = Explorer.EXE	<AssocRule support="288" confidence="1.000000" length="3" LHS_ID="216" rule="Process = EXCEL.EXE, User Name = Atamanjuk_IM -> Parent = Explorer.EXE"/>		1	1	NODE_DISTRIBUTION	288	216	0,98132705232192752	
Analysis Services Project2		Process Events		1437	1437	8		Process = spr_view.exe, User Name = Rumiancev_UA -> User Domain Name = ACH	0	0	Process = spr_view.exe, User Name = Rumiancev_UA -> User Domain Name = ACH	<AssocRule support="368" confidence="1.000000" length="3" LHS_ID="151" rule="Process = spr_view.exe, User Name = Rumiancev_UA -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	368	151	0,793584247468021	
Analysis Services Project2		Process Events		1438	1438	8		User Domain Name = , Process = Unknown Process -> Parent = Unknown Process	0	0	User Domain Name = , Process = Unknown Process -> Parent = Unknown Process	<AssocRule support="312" confidence="1.000000" length="3" LHS_ID="175" rule="User Domain Name = , Process = Unknown Process -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	312	175	0,19211221237657783	
Analysis Services Project2		Process Events		1439	1439	8		Process = CcmExec.exe -> Parent = Unknown Process	0	0	Process = CcmExec.exe -> Parent = Unknown Process	<AssocRule support="876" confidence="1.000000" length="2" LHS_ID="65" rule="Process = CcmExec.exe -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	876	65	0,19384569001147634	
Analysis Services Project2		Process Events		1440	1440	8		User Name = Marchuk_SV -> User Domain Name = ACH	0	0	User Name = Marchuk_SV -> User Domain Name = ACH	<AssocRule support="892" confidence="1.000000" length="2" LHS_ID="66" rule="User Name = Marchuk_SV -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	892	66	0,801632572672516	
Analysis Services Project2		Process Events		1441	1441	8		User Name = Agapova -> User Domain Name = ACH	0	0	User Name = Agapova -> User Domain Name = ACH	<AssocRule support="830" confidence="1.000000" length="2" LHS_ID="61" rule="User Name = Agapova -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	830	61	0,80071659359238778	
Analysis Services Project2		Process Events		1442	1442	8		Duration = 30083 - 37171, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Duration = 30083 - 37171, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="2341" confidence="1.000000" length="3" LHS_ID="343" rule="Duration = 30083 - 37171, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	2341	343	0,82321984533660442	
Analysis Services Project2		Process Events		1443	1443	8		Process = Ati2evxx.exe -> Parent = Unknown Process	0	0	Process = Ati2evxx.exe -> Parent = Unknown Process	<AssocRule support="280" confidence="1.000000" length="2" LHS_ID="1" rule="Process = Ati2evxx.exe -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	280	1	0,19190712246582381	
Analysis Services Project2		Process Events		1444	1444	8		User Name = Gorelikov_DV -> User Domain Name = ACH	0	0	User Name = Gorelikov_DV -> User Domain Name = ACH	<AssocRule support="568" confidence="1.000000" length="2" LHS_ID="47" rule="User Name = Gorelikov_DV -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	568	47	0,79678555767416093	
Analysis Services Project2		Process Events		1445	1445	8		User Name = anisimova -> User Domain Name = ACH	0	0	User Name = anisimova -> User Domain Name = ACH	<AssocRule support="580" confidence="1.000000" length="2" LHS_ID="48" rule="User Name = anisimova -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	580	48	0,79696939559971247	
Analysis Services Project2		Process Events		1446	1446	8		User Name = Agapova, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	User Name = Agapova, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="688" confidence="1.000000" length="3" LHS_ID="222" rule="User Name = Agapova, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	688	222	0,79860333733240751	
Analysis Services Project2		Process Events		1447	1447	8		User Name = Marchuk_SV, User Domain Name = ACH -> Process = Unknown Process	0	0	User Name = Marchuk_SV, User Domain Name = ACH -> Process = Unknown Process	<AssocRule support="892" confidence="1.000000" length="3" LHS_ID="239" rule="User Name = Marchuk_SV, User Domain Name = ACH -> Process = Unknown Process"/>		1	1	NODE_DISTRIBUTION	892	239	1,7194085883187669	
Analysis Services Project2		Process Events		1448	1448	8		Process = garant.exe, User Name = Karaseva -> User Domain Name = ACH	0	0	Process = garant.exe, User Name = Karaseva -> User Domain Name = ACH	<AssocRule support="290" confidence="1.000000" length="3" LHS_ID="157" rule="Process = garant.exe, User Name = Karaseva -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	290	157	0,79218888130466336	
Analysis Services Project2		Process Events		1449	1449	8		User Name = Marchuk_SV, Process = Unknown Process -> Parent = Unknown Process	0	0	User Name = Marchuk_SV, Process = Unknown Process -> Parent = Unknown Process	<AssocRule support="892" confidence="1.000000" length="3" LHS_ID="238" rule="User Name = Marchuk_SV, Process = Unknown Process -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	892	238	0,19387857904456396	
Analysis Services Project2		Process Events		1450	1450	8		User Name = Marchuk_SV, Parent = Unknown Process -> Process = Unknown Process	0	0	User Name = Marchuk_SV, Parent = Unknown Process -> Process = Unknown Process	<AssocRule support="892" confidence="1.000000" length="3" LHS_ID="240" rule="User Name = Marchuk_SV, Parent = Unknown Process -> Process = Unknown Process"/>		1	1	NODE_DISTRIBUTION	892	240	1,7194085883187669	
Analysis Services Project2		Process Events		1451	1451	8		User Name = Neveshkina_EV -> User Domain Name = ACH	0	0	User Name = Neveshkina_EV -> User Domain Name = ACH	<AssocRule support="663" confidence="1.000000" length="2" LHS_ID="53" rule="User Name = Neveshkina_EV -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	663	53	0,79822784239780153	
Analysis Services Project2		Process Events		1452	1452	8		Process = garant.exe, Parent = Unknown Process -> User Domain Name = ACH	0	0	Process = garant.exe, Parent = Unknown Process -> User Domain Name = ACH	<AssocRule support="297" confidence="1.000000" length="3" LHS_ID="159" rule="Process = garant.exe, Parent = Unknown Process -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	297	159	0,79232066812447965	
Analysis Services Project2		Process Events		1453	1453	8		User Name = Marchuk_SV, Process = Unknown Process -> User Domain Name = ACH	0	0	User Name = Marchuk_SV, Process = Unknown Process -> User Domain Name = ACH	<AssocRule support="892" confidence="1.000000" length="3" LHS_ID="238" rule="User Name = Marchuk_SV, Process = Unknown Process -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	892	238	0,801632572672516	
Analysis Services Project2		Process Events		1454	1454	8		User Name = Marchuk_SV -> Parent = Unknown Process	0	0	User Name = Marchuk_SV -> Parent = Unknown Process	<AssocRule support="892" confidence="1.000000" length="2" LHS_ID="66" rule="User Name = Marchuk_SV -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	892	66	0,19387857904456396	
Analysis Services Project2		Process Events		1455	1455	8		User Name = Neveshkina_EV, Process = WINWORD.EXE -> User Domain Name = ACH	0	0	User Name = Neveshkina_EV, Process = WINWORD.EXE -> User Domain Name = ACH	<AssocRule support="313" confidence="1.000000" length="3" LHS_ID="198" rule="User Name = Neveshkina_EV, Process = WINWORD.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	313	198	0,79261616713303418	
Analysis Services Project2		Process Events		1456	1456	8		Process = svchost.exe, Duration = 2827 - 17332 -> Parent = Unknown Process	0	0	Process = svchost.exe, Duration = 2827 - 17332 -> Parent = Unknown Process	<AssocRule support="525" confidence="1.000000" length="3" LHS_ID="313" rule="Process = svchost.exe, Duration = 2827 - 17332 -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	525	313	0,19299017743667718	
Analysis Services Project2		Process Events		1457	1457	8		User Name = anisimova, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	User Name = anisimova, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="482" confidence="1.000000" length="3" LHS_ID="187" rule="User Name = anisimova, Parent = Explorer.EXE -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	482	187	0,79544781257395758	
Analysis Services Project2		Process Events		1458	1458	8		User Name = Kopylov_VK -> User Domain Name = ACH	0	0	User Name = Kopylov_VK -> User Domain Name = ACH	<AssocRule support="567" confidence="1.000000" length="2" LHS_ID="46" rule="User Name = Kopylov_VK -> User Domain Name = ACH"/>		1	1	NODE_DISTRIBUTION	567	46	0,79677021190833719	
Analysis Services Project2		Process Events		1459	1459	8		Duration >= 37171, Process = svchost.exe -> Parent = Unknown Process	0	0	Duration >= 37171, Process = svchost.exe -> Parent = Unknown Process	<AssocRule support="335" confidence="1.000000" length="3" LHS_ID="281" rule="Duration >= 37171, Process = svchost.exe -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	335	281	0,19224113528115128	
Analysis Services Project2		Process Events		1460	1460	8		Process = kavmm.exe -> Parent = Unknown Process	0	0	Process = kavmm.exe -> Parent = Unknown Process	<AssocRule support="781" confidence="1.000000" length="2" LHS_ID="58" rule="Process = kavmm.exe -> Parent = Unknown Process"/>		1	1	NODE_DISTRIBUTION	781	58	0,19364307108107096	
Analysis Services Project2		Process Events		1461	1461	8		Process = Unknown Process -> Parent = Unknown Process	0	0	Process = Unknown Process -> Parent = Unknown Process	<AssocRule support="4001" confidence="0.999750" length="2" LHS_ID="84" rule="Process = Unknown Process -> Parent = Unknown Process"/>		0,99975012493753124	0,99975012493753124	NODE_DISTRIBUTION	4001	84	0,19893109647270588	
Analysis Services Project2		Process Events		1462	1462	8		Process = svchost.exe -> Parent = Unknown Process	0	0	Process = svchost.exe -> Parent = Unknown Process	<AssocRule support="4679" confidence="0.999573" length="2" LHS_ID="85" rule="Process = svchost.exe -> Parent = Unknown Process"/>		0,999572740867336	0,999572740867336	NODE_DISTRIBUTION	4679	85	0,19994282063356977	
Analysis Services Project2		Process Events		1463	1463	8		Process = logon.scr -> Parent = Unknown Process	0	0	Process = logon.scr -> Parent = Unknown Process	<AssocRule support="2186" confidence="0.999543" length="2" LHS_ID="80" rule="Process = logon.scr -> Parent = Unknown Process"/>		0,99954275262917236	0,99954275262917236	NODE_DISTRIBUTION	2186	80	0,19592831843055319	
Analysis Services Project2		Process Events		1464	1464	8		Process = Unknown Process, Duration = 2827 - 17332 -> Parent = Unknown Process	0	0	Process = Unknown Process, Duration = 2827 - 17332 -> Parent = Unknown Process	<AssocRule support="2003" confidence="0.999501" length="3" LHS_ID="302" rule="Process = Unknown Process, Duration = 2827 - 17332 -> Parent = Unknown Process"/>		0,99950099800399206	0,99950099800399206	NODE_DISTRIBUTION	2003	302	0,19561198379935349	
Analysis Services Project2		Process Events		1465	1465	8		Process = userinit.exe -> Parent = Unknown Process	0	0	Process = userinit.exe -> Parent = Unknown Process	<AssocRule support="5457" confidence="0.999085" length="2" LHS_ID="86" rule="Process = userinit.exe -> Parent = Unknown Process"/>		0,9990845844013182	0,9990845844013182	NODE_DISTRIBUTION	5457	86	0,20098484382752058	
Analysis Services Project2		Process Events		1466	1466	8		Process = klnagent.exe -> Parent = Unknown Process	0	0	Process = klnagent.exe -> Parent = Unknown Process	<AssocRule support="35686" confidence="0.999020" length="2" LHS_ID="94" rule="Process = klnagent.exe -> Parent = Unknown Process"/>		0,99902018420536942	0,99902018420536942	NODE_DISTRIBUTION	35686	94	0,26588282709011679	
Analysis Services Project2		Process Events		1467	1467	8		Process = MSPVIEW.EXE -> User Domain Name = ACH	0	0	Process = MSPVIEW.EXE -> User Domain Name = ACH	<AssocRule support="1477" confidence="0.998648" length="2" LHS_ID="76" rule="Process = MSPVIEW.EXE -> User Domain Name = ACH"/>		0,99864773495605141	0,99864773495605141	NODE_DISTRIBUTION	1477	76	0,80965603631696936	
Analysis Services Project2		Process Events		1468	1468	8		Parent = base32.exe, Process = MSPVIEW.EXE -> User Domain Name = ACH	0	0	Parent = base32.exe, Process = MSPVIEW.EXE -> User Domain Name = ACH	<AssocRule support="1249" confidence="0.998401" length="3" LHS_ID="274" rule="Parent = base32.exe, Process = MSPVIEW.EXE -> User Domain Name = ACH"/>		0,99840127897681852	0,99840127897681852	NODE_DISTRIBUTION	1249	274	0,80618598885572135	
Analysis Services Project2		Process Events		1469	1469	8		Parent = base32.exe -> User Domain Name = ACH	0	0	Parent = base32.exe -> User Domain Name = ACH	<AssocRule support="1466" confidence="0.997958" length="2" LHS_ID="75" rule="Parent = base32.exe -> User Domain Name = ACH"/>		0,99795779441797139	0,99795779441797139	NODE_DISTRIBUTION	1466	75	0,80919096329375806	
Analysis Services Project2		Process Events		1470	1470	8		Parent = prognoz.exe, User Domain Name = ACH -> Process = spr_view.exe	0	0	Parent = prognoz.exe, User Domain Name = ACH -> Process = spr_view.exe	<AssocRule support="376" confidence="0.997347" length="3" LHS_ID="139" rule="Parent = prognoz.exe, User Domain Name = ACH -> Process = spr_view.exe"/>		0,99734748010610075	0,99734748010610075	NODE_DISTRIBUTION	376	139	3,4559900275719286	
Analysis Services Project2		Process Events		1471	1471	8		Parent = prognoz.exe -> Process = spr_view.exe	0	0	Parent = prognoz.exe -> Process = spr_view.exe	<AssocRule support="376" confidence="0.997347" length="2" LHS_ID="27" rule="Parent = prognoz.exe -> Process = spr_view.exe"/>		0,99734748010610075	0,99734748010610075	NODE_DISTRIBUTION	376	27	3,4559900275719286	
Analysis Services Project2		Process Events		1472	1472	8		Parent = userinit.exe, Duration = 30083 - 37171 -> User Domain Name = ACH	0	0	Parent = userinit.exe, Duration = 30083 - 37171 -> User Domain Name = ACH	<AssocRule support="364" confidence="0.997260" length="3" LHS_ID="278" rule="Parent = userinit.exe, Duration = 30083 - 37171 -> User Domain Name = ACH"/>		0,99726027397260275	0,99726027397260275	NODE_DISTRIBUTION	364	278	0,79232823412661768	
Analysis Services Project2		Process Events		1473	1473	8		Parent = userinit.exe, Duration = 30083 - 37171 -> Process = explorer.exe	0	0	Parent = userinit.exe, Duration = 30083 - 37171 -> Process = explorer.exe	<AssocRule support="364" confidence="0.997260" length="3" LHS_ID="278" rule="Parent = userinit.exe, Duration = 30083 - 37171 -> Process = explorer.exe"/>		0,99726027397260275	0,99726027397260275	NODE_DISTRIBUTION	364	278	2,286509278066315	
Analysis Services Project2		Process Events		1474	1474	8		Process = WINWORD.EXE, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Process = WINWORD.EXE, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="4142" confidence="0.997111" length="3" LHS_ID="321" rule="Process = WINWORD.EXE, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,99711121810303327	0,99711121810303327	NODE_DISTRIBUTION	4142	321	0,85060038887953548	
